Date,Hours,Title,Created,IsProject?,MeetingType,Id,Type,SuddenWork?,Project.Id,Createdby.Id,BusinessTrip,Worktype.Id
2024-10-23 00:00:00.000,1,"메일 확인 및 송부",2024-10-25 00:00:00.000,"NonProject","","32357","Email","FALSE","14","71","FALSE","13"
2024-10-21 00:00:00.000,1,"메일 확인 및 송부",2024-10-22 00:00:00.000,"NonProject","","32031","Email","FALSE","14","71","FALSE","13"
2024-10-20 00:00:00.000,1,"메일 확인 및 송부",2024-10-20 00:00:00.000,"NonProject","","31734","Email","FALSE","14","71","FALSE","13"
2024-10-17 00:00:00.000,1,"메일 확인 및 송부",2024-10-20 00:00:00.000,"NonProject","","31735","Email","FALSE","14","71","FALSE","13"
2024-10-16 00:00:00.000,1,"메일 확인 및 송부",2024-10-17 00:00:00.000,"NonProject","","31416","Email","FALSE","14","71","FALSE","13"
2024-10-15 00:00:00.000,1,"메일 확인 및 송부",2024-10-17 00:00:00.000,"NonProject","","31408","Email","FALSE","14","71","FALSE","13"
2024-10-14 00:00:00.000,1,"메일 확인 및 송부",2024-10-15 00:00:00.000,"NonProject","","31244","Email","FALSE","14","71","FALSE","13"
2024-10-13 00:00:00.000,1,"메일 확인 및 송부",2024-10-15 00:00:00.000,"NonProject","","31239","Email","FALSE","14","71","FALSE","13"
2024-10-09 00:00:00.000,1,"메일 확인 및 송부",2024-10-15 00:00:00.000,"NonProject","","31233","Email","FALSE","14","71","FALSE","13"
2024-10-07 00:00:00.000,1,"메일 확인 및 송부",2024-10-15 00:00:00.000,"NonProject","","31225","Email","FALSE","14","71","FALSE","13"
2024-10-06 00:00:00.000,1,"메일 확인 및 송부",2024-10-07 00:00:00.000,"NonProject","","30601","Email","FALSE","14","71","FALSE","13"
2024-10-01 00:00:00.000,1,"메일 확인 및 송부",2024-10-07 00:00:00.000,"NonProject","","30594","Email","FALSE","14","71","FALSE","13"
2024-09-29 00:00:00.000,1,"메일 확인 및 송부",2024-09-29 00:00:00.000,"NonProject","","30215","Email","FALSE","14","71","FALSE","13"
2024-09-26 00:00:00.000,1,"메일 확인 및 송부",2024-09-27 00:00:00.000,"NonProject","","30147","Email","FALSE","14","71","FALSE","13"
2024-09-25 00:00:00.000,1,"메일 확인 및 송부",2024-09-25 00:00:00.000,"NonProject","","29941","Email","FALSE","14","71","FALSE","13"
2024-09-24 00:00:00.000,1,"메일 확인 및 송부",2024-09-25 00:00:00.000,"NonProject","","29940","Email","FALSE","14","71","FALSE","13"
2024-09-23 00:00:00.000,1,"메일 확인 및 송부",2024-09-24 00:00:00.000,"NonProject","","29675","Email","FALSE","14","71","FALSE","13"
2024-09-22 00:00:00.000,1,"메일 확인 및 송부",2024-09-24 00:00:00.000,"NonProject","","29674","Email","FALSE","14","71","FALSE","13"
2024-09-19 00:00:00.000,1,"메일 확인 및 송부",2024-09-19 00:00:00.000,"NonProject","","29338","Email","FALSE","14","71","FALSE","13"
2024-09-18 00:00:00.000,1,"메일 확인 및 송부",2024-09-19 00:00:00.000,"NonProject","","29203","Email","FALSE","14","71","FALSE","13"
2024-09-11 00:00:00.000,1,"메일 확인 및 송부",2024-09-12 00:00:00.000,"NonProject","","28856","Email","FALSE","14","71","FALSE","13"
2024-09-10 00:00:00.000,1,"메일 확인 및 송부",2024-09-12 00:00:00.000,"NonProject","","28847","Email","FALSE","14","71","FALSE","13"
2024-09-09 00:00:00.000,1,"메일 확인 및 송부",2024-09-12 00:00:00.000,"NonProject","","28850","Email","FALSE","14","71","FALSE","13"
2024-09-08 00:00:00.000,1,"메일 확인 및 송부",2024-09-12 00:00:00.000,"NonProject","","28853","Email","FALSE","14","71","FALSE","13"
2024-09-05 00:00:00.000,1,"메일 확인 및 송부",2024-09-06 00:00:00.000,"NonProject","","28445","Email","FALSE","14","71","FALSE","13"
2024-09-04 00:00:00.000,1,"메일 확인 및 송부",2024-09-05 00:00:00.000,"NonProject","","28307","Email","FALSE","14","71","FALSE","13"
2024-09-03 00:00:00.000,1,"메일 확인 및 송부",2024-09-04 00:00:00.000,"NonProject","","28187","Email","FALSE","14","71","FALSE","13"
2024-09-02 00:00:00.000,1,"메일 확인 및 송부",2024-09-03 00:00:00.000,"NonProject","","28088","Email","FALSE","14","71","FALSE","13"
2024-09-01 00:00:00.000,1,"메일 확인 및 송부",2024-09-02 00:00:00.000,"NonProject","","27944","Email","FALSE","14","71","FALSE","13"
2024-08-29 00:00:00.000,1,"메일 확인 및 송부",2024-08-29 00:00:00.000,"NonProject","","27766","Email","FALSE","14","71","FALSE","13"
2024-08-28 00:00:00.000,1,"메일 확인 및 송부",2024-08-29 00:00:00.000,"NonProject","","27718","Email","FALSE","14","71","FALSE","13"
2024-08-27 00:00:00.000,1,"메일 확인 및 송부",2024-08-28 00:00:00.000,"NonProject","","27512","Email","FALSE","14","71","FALSE","13"
2024-08-26 00:00:00.000,1,"메일 확인 및 송부",2024-08-28 00:00:00.000,"NonProject","","27429","Email","FALSE","14","71","FALSE","13"
2024-08-25 00:00:00.000,1,"메일 확인 및 송부",2024-08-26 00:00:00.000,"NonProject","","27170","Email","FALSE","14","71","FALSE","13"
2024-08-22 00:00:00.000,1,"메일 확인 및 송부",2024-08-23 00:00:00.000,"NonProject","","27040","Email","FALSE","14","71","FALSE","13"
2024-08-21 00:00:00.000,1,"메일 확인 및 송부",2024-08-21 00:00:00.000,"NonProject","","26910","Email","FALSE","14","71","FALSE","13"
2024-08-20 00:00:00.000,1,"메일 확인 및 송부",2024-08-21 00:00:00.000,"NonProject","","26810","Email","FALSE","14","71","FALSE","13"
2024-08-19 00:00:00.000,1,"메일 확인 및 송부",2024-08-20 00:00:00.000,"NonProject","","26611","Email","FALSE","14","71","FALSE","13"
2024-08-18 00:00:00.000,1,"메일 확인 및 송부",2024-08-18 00:00:00.000,"NonProject","","26497","Email","FALSE","14","71","FALSE","13"
2024-08-15 00:00:00.000,1,"메일 확인 및 송부",2024-08-16 00:00:00.000,"NonProject","","26358","Email","FALSE","14","71","FALSE","13"
2024-08-08 00:00:00.000,1,"메일 확인 및 송부",2024-08-09 00:00:00.000,"NonProject","","25938","Email","FALSE","14","71","FALSE","13"
2024-08-07 00:00:00.000,1,"메일 확인 및 송부",2024-08-08 00:00:00.000,"NonProject","","25899","Email","FALSE","14","71","FALSE","13"
2024-08-06 00:00:00.000,1,"메일 확인 및 송부",2024-08-08 00:00:00.000,"NonProject","","25890","Email","FALSE","14","71","FALSE","13"
2024-08-05 00:00:00.000,1,"메일 확인 및 송부",2024-08-06 00:00:00.000,"NonProject","","25515","Email","FALSE","14","71","FALSE","13"
2024-08-04 00:00:00.000,1,"메일 확인 및 송부",2024-08-05 00:00:00.000,"NonProject","","25335","Email","FALSE","14","71","FALSE","13"
2024-08-01 00:00:00.000,1,"메일 확인 및 송부",2024-08-02 00:00:00.000,"NonProject","","25203","Email","FALSE","14","71","FALSE","13"
2024-07-31 00:00:00.000,1,"메일 확인 및 송부",2024-08-01 00:00:00.000,"NonProject","","25071","Email","FALSE","14","71","FALSE","13"
2024-07-30 00:00:00.000,1,"메일 확인 및 송부",2024-07-31 00:00:00.000,"NonProject","","25008","Email","FALSE","14","71","FALSE","13"
2024-07-29 00:00:00.000,1,"메일 확인 및 송부",2024-07-30 00:00:00.000,"NonProject","","24824","Email","FALSE","14","71","FALSE","13"
2024-07-28 00:00:00.000,1,"메일 확인 및 송부",2024-07-29 00:00:00.000,"NonProject","","24651","Email","FALSE","14","71","FALSE","13"
2024-07-25 00:00:00.000,1,"메일 확인 및 송부",2024-07-26 00:00:00.000,"NonProject","","24538","Email","FALSE","14","71","FALSE","13"
2024-07-24 00:00:00.000,1,"메일 확인 및 송부",2024-07-25 00:00:00.000,"NonProject","","24369","Email","FALSE","14","71","FALSE","13"
2024-07-23 00:00:00.000,1,"메일 확인 및 송부",2024-07-24 00:00:00.000,"NonProject","","24225","Email","FALSE","14","71","FALSE","13"
2024-07-22 00:00:00.000,1,"메일 확인 및 송부",2024-07-23 00:00:00.000,"NonProject","","24144","Email","FALSE","14","71","FALSE","13"
2024-07-21 00:00:00.000,1,"메일 확인 및 송부",2024-07-22 00:00:00.000,"NonProject","","23793","Email","FALSE","14","71","FALSE","13"
2024-07-18 00:00:00.000,1,"메일 확인 및 송부",2024-07-19 00:00:00.000,"NonProject","","23657","Email","FALSE","14","71","FALSE","13"
2024-07-17 00:00:00.000,1,"메일 확인 및 송부",2024-07-17 00:00:00.000,"NonProject","","23444","Email","FALSE","14","71","FALSE","13"
2024-07-16 00:00:00.000,1,"메일 확인 및 송부",2024-07-17 00:00:00.000,"NonProject","","23459","Email","FALSE","14","71","FALSE","13"
2024-07-15 00:00:00.000,1,"메일 확인 및 송부",2024-07-15 00:00:00.000,"NonProject","","23138","Email","FALSE","14","71","FALSE","13"
2024-07-14 00:00:00.000,1,"메일 확인 및 송부",2024-07-14 00:00:00.000,"NonProject","","22991","Email","FALSE","14","71","FALSE","13"
2024-07-10 00:00:00.000,1,"메일 확인 및 송부",2024-07-10 00:00:00.000,"NonProject","","22703","Email","FALSE","14","71","FALSE","13"
2024-07-09 00:00:00.000,1,"메일 확인 및 송부",2024-07-10 00:00:00.000,"NonProject","","22700","Email","FALSE","14","71","FALSE","13"
2024-07-08 00:00:00.000,1,"메일 확인 및 송부",2024-07-09 00:00:00.000,"NonProject","","22431","Email","FALSE","14","71","FALSE","13"
2024-07-07 00:00:00.000,1,"메일 확인 및 송부",2024-07-07 00:00:00.000,"NonProject","","22245","Email","FALSE","14","71","FALSE","13"
2024-07-04 00:00:00.000,1,"메일 확인 및 송부",2024-07-04 00:00:00.000,"NonProject","","22026","Email","FALSE","14","71","FALSE","13"
2024-07-03 00:00:00.000,1,"메일 확인 및 송부",2024-07-03 00:00:00.000,"NonProject","","21824","Email","FALSE","14","71","FALSE","13"
2024-07-02 00:00:00.000,1,"메일 확인 및 송부",2024-07-03 00:00:00.000,"NonProject","","21728","Email","FALSE","14","71","FALSE","13"
2024-07-01 00:00:00.000,1,"메일 확인 및 송부",2024-07-02 00:00:00.000,"NonProject","","21488","Email","FALSE","14","71","FALSE","13"
2024-06-30 00:00:00.000,1,"메일 확인 및 송부",2024-07-01 00:00:00.000,"NonProject","","21352","Email","FALSE","14","71","FALSE","13"
2024-06-27 00:00:00.000,1,"메일 확인 및 송부",2024-06-28 00:00:00.000,"NonProject","","21186","Email","FALSE","14","71","FALSE","13"
2024-06-26 00:00:00.000,1,"메일 확인 및 송부",2024-06-27 00:00:00.000,"NonProject","","20963","Email","FALSE","14","71","FALSE","13"
2024-06-25 00:00:00.000,1,"메일 확인 및 송부",2024-06-26 00:00:00.000,"NonProject","","20823","Email","FALSE","14","71","FALSE","13"
2024-06-24 00:00:00.000,1,"메일 확인 및 송부",2024-06-25 00:00:00.000,"NonProject","","20674","Email","FALSE","14","71","FALSE","13"
2024-06-23 00:00:00.000,1,"메일 확인 및 송부",2024-06-24 00:00:00.000,"NonProject","","20465","Email","FALSE","14","71","FALSE","13"
2024-06-20 00:00:00.000,1,"메일 확인 및 송부",2024-06-20 00:00:00.000,"NonProject","","20341","Email","FALSE","14","71","FALSE","13"
2024-06-19 00:00:00.000,1,"메일 확인 및 송부",2024-06-20 00:00:00.000,"NonProject","","20288","Email","FALSE","14","71","FALSE","13"
2024-06-18 00:00:00.000,1,"메일 확인 및 송부",2024-06-19 00:00:00.000,"NonProject","","20072","Email","FALSE","14","71","FALSE","13"
2024-06-13 00:00:00.000,1,"메일 확인 및 송부",2024-06-14 00:00:00.000,"NonProject","","19602","Email","FALSE","14","71","FALSE","13"
2024-06-12 00:00:00.000,1,"메일 확인 및 송부",2024-06-13 00:00:00.000,"NonProject","","19437","Email","FALSE","14","71","FALSE","13"
2024-06-11 00:00:00.000,1,"메일 확인 및 송부",2024-06-12 00:00:00.000,"NonProject","","19316","Email","FALSE","14","71","FALSE","13"
2024-06-10 00:00:00.000,1,"메일 확인 및 송부",2024-06-11 00:00:00.000,"NonProject","","19068","Email","FALSE","14","71","FALSE","13"
2024-06-03 00:00:00.000,1,"메일 확인 및 송부",2024-06-04 00:00:00.000,"NonProject","","18499","Email","FALSE","14","71","FALSE","13"
2024-06-02 00:00:00.000,1,"메일 확인 및 송부",2024-06-03 00:00:00.000,"NonProject","","18357","Email","FALSE","14","71","FALSE","13"
2024-05-30 00:00:00.000,1,"메일 확인 및 송부",2024-05-31 00:00:00.000,"NonProject","","18292","Email","FALSE","14","71","FALSE","13"
2024-05-29 00:00:00.000,1,"메일 확인 및 송부",2024-05-30 00:00:00.000,"NonProject","","18100","Email","FALSE","14","71","FALSE","13"
2024-05-28 00:00:00.000,1,"메일 확인 및 송부",2024-05-29 00:00:00.000,"NonProject","","17961","Email","FALSE","14","71","FALSE","13"
2024-05-26 00:00:00.000,1,"메일 확인 및 송부",2024-05-26 00:00:00.000,"NonProject","","17478","Email","FALSE","14","71","FALSE","13"
2024-05-23 00:00:00.000,1,"메일 확인 및 송부",2024-05-24 00:00:00.000,"NonProject","","17354","Email","FALSE","14","71","FALSE","13"
2024-05-22 00:00:00.000,1,"메일 확인 및 송부",2024-05-23 00:00:00.000,"NonProject","","17158","Email","FALSE","14","71","FALSE","13"
2024-05-19 00:00:00.000,1,"메일 확인 및 송부",2024-05-20 00:00:00.000,"NonProject","","16788","Email","FALSE","14","71","FALSE","13"
2024-05-13 00:00:00.000,1,"메일 확인 및 송부",2024-05-13 00:00:00.000,"NonProject","","16248","Email","FALSE","14","71","FALSE","13"
2024-05-12 00:00:00.000,1,"메일 확인 및 송부",2024-05-12 00:00:00.000,"NonProject","","16079","Email","FALSE","14","71","FALSE","13"
2024-05-09 00:00:00.000,1,"메일 확인 및 송부",2024-05-10 00:00:00.000,"NonProject","","15945","Email","FALSE","14","71","FALSE","13"
2024-05-08 00:00:00.000,1,"메일 확인 및 송부",2024-05-09 00:00:00.000,"NonProject","","15872","Email","FALSE","14","71","FALSE","13"
2024-05-07 00:00:00.000,1,"메일 확인 및 송부",2024-05-08 00:00:00.000,"NonProject","","15672","Email","FALSE","14","71","FALSE","13"
2024-05-02 00:00:00.000,1,"메일 확인 및 송부",2024-05-03 00:00:00.000,"NonProject","","15362","Email","FALSE","14","71","FALSE","13"
2024-05-01 00:00:00.000,1,"메일 확인 및 송부",2024-05-02 00:00:00.000,"NonProject","","15204","Email","FALSE","14","71","FALSE","13"
2024-04-28 00:00:00.000,1,"메일 확인 및 송부",2024-04-29 00:00:00.000,"NonProject","","14840","Email","FALSE","14","71","FALSE","13"
2024-04-25 00:00:00.000,1,"메일 확인 및 송부",2024-04-25 00:00:00.000,"NonProject","","14620","Email","FALSE","14","71","FALSE","13"
2024-04-24 00:00:00.000,1,"메일 확인 및 송부",2024-04-25 00:00:00.000,"NonProject","","14519","Email","FALSE","14","71","FALSE","13"
2024-04-22 00:00:00.000,1,"메일 확인 및 송부",2024-04-23 00:00:00.000,"NonProject","","14121","Email","FALSE","14","71","FALSE","13"
2024-04-21 00:00:00.000,1,"메일 확인 및 송부",2024-04-22 00:00:00.000,"NonProject","","14044","Email","FALSE","14","71","FALSE","13"
2025-12-28 00:00:00.000,1,"She starts",2025-12-02 00:00:00.000,"NonProject","","56832","Training","FALSE","14","59","FALSE","15"
2025-12-21 00:00:00.000,1,"Water for All 방글라데시 방문 봉사단원 토크 콘서트",2025-12-21 00:00:00.000,"NonProject","","57649","Training","FALSE","14","68","FALSE","15"
2025-12-21 00:00:00.000,1,"She starts",2025-12-02 00:00:00.000,"NonProject","","56831","Training","FALSE","14","59","FALSE","15"
2025-12-16 00:00:00.000,1,"Lab. operation handover training_실습 교육 (NPI-IS)",2025-12-21 00:00:00.000,"NonProject","","57656","Training","FALSE","14","49","FALSE","15"
2025-12-14 00:00:00.000,1,"She starts",2025-12-02 00:00:00.000,"NonProject","","56830","Training","FALSE","14","59","FALSE","15"
2025-12-07 00:00:00.000,1,"She starts",2025-12-02 00:00:00.000,"NonProject","","56829","Training","FALSE","14","59","FALSE","15"
2025-12-04 00:00:00.000,1,"팀 세미나",2025-12-05 00:00:00.000,"NonProject","","57033","Training","FALSE","14","16","FALSE","15"
2025-12-04 00:00:00.000,1,"Seminar",2025-12-08 00:00:00.000,"NonProject","","57073","Training","FALSE","14","62","FALSE","15"
2025-12-04 00:00:00.000,1,"Team seminar",2025-12-08 00:00:00.000,"NonProject","","57077","Training","FALSE","14","53","FALSE","15"
2025-12-04 00:00:00.000,1,"Seminar - NPI Integrated System, Mechanical Engineer",2025-12-07 00:00:00.000,"NonProject","","57067","Training","FALSE","14","69","FALSE","15"
2025-12-04 00:00:00.000,1,"팀 세미나",2025-12-05 00:00:00.000,"NonProject","","57043","Training","FALSE","14","46","FALSE","15"
2025-12-01 00:00:00.000,1,"Relay 도면 읽는 법",2025-12-02 00:00:00.000,"NonProject","","56899","Training","FALSE","14","55","FALSE","15"
2025-12-01 00:00:00.000,1,"Relay 도면 읽는 법",2025-12-02 00:00:00.000,"NonProject","","56841","Training","FALSE","14","59","FALSE","15"
2025-11-30 00:00:00.000,1,"화학물질 안전교육",2025-12-04 00:00:00.000,"NonProject","","56974","Training","FALSE","14","44","FALSE","15"
2025-11-30 00:00:00.000,1,"She starts",2025-12-02 00:00:00.000,"NonProject","","56828","Training","FALSE","14","59","FALSE","15"
2025-11-27 00:00:00.000,1,"Seminar",2025-11-27 00:00:00.000,"NonProject","","56593","Training","FALSE","14","68","FALSE","15"
2025-11-23 00:00:00.000,1,"She starts",2025-11-10 00:00:00.000,"NonProject","","55706","Training","FALSE","14","59","FALSE","15"
2025-11-20 00:00:00.000,1,"COE Seminar",2025-11-25 00:00:00.000,"NonProject","","56401","Training","FALSE","14","37","FALSE","15"
2025-11-20 00:00:00.000,1,"Seminar",2025-11-26 00:00:00.000,"NonProject","","56524","Training","FALSE","14","44","FALSE","15"
2025-11-20 00:00:00.000,1,"Seminar",2025-11-24 00:00:00.000,"NonProject","","56317","Training","FALSE","14","62","FALSE","15"
2025-11-19 00:00:00.000,1,"2025 화학물질 종사자 교육",2025-11-20 00:00:00.000,"NonProject","","56232","Training","FALSE","14","150","FALSE","15"
2025-11-19 00:00:00.000,1,"2025 PCAS 사업장 화학물질종사자 교육",2025-11-20 00:00:00.000,"NonProject","","56226","Training","FALSE","14","43","FALSE","15"
2025-11-19 00:00:00.000,1,"2025 화학물질 종사자 교육 (PC 아산 전 직원)",2025-11-10 00:00:00.000,"NonProject","","55731","Training","FALSE","14","59","FALSE","15"
2025-11-19 00:00:00.000,1,"2025 화학물질 종사자 교육 (PC 아산 전 직원)",2025-11-21 00:00:00.000,"NonProject","","56259","Training","FALSE","14","62","FALSE","15"
2025-11-19 00:00:00.000,1,"PCAS 화학물질 종사자 교육",2025-11-20 00:00:00.000,"NonProject","","56235","Training","FALSE","14","54","FALSE","15"
2025-11-19 00:00:00.000,1,"화학물 안전교육",2025-12-02 00:00:00.000,"NonProject","","56765","Training","FALSE","14","18","FALSE","15"
2025-11-16 00:00:00.000,1,"She starts",2025-11-10 00:00:00.000,"NonProject","","55705","Training","FALSE","14","59","FALSE","15"
2025-11-10 00:00:00.000,1,"키엔스 광범위 3차원 측정기 시연",2025-11-10 00:00:00.000,"NonProject","","55730","Training","FALSE","14","59","FALSE","15"
2025-11-09 00:00:00.000,1,"She starts",2025-11-10 00:00:00.000,"NonProject","","55704","Training","FALSE","14","59","FALSE","15"
2025-11-06 00:00:00.000,1,"팀 세미나",2025-11-07 00:00:00.000,"NonProject","","55629","Training","FALSE","14","46","FALSE","15"
2025-11-06 00:00:00.000,1,"Design Team seminar",2025-11-07 00:00:00.000,"NonProject","","55620","Training","FALSE","14","150","FALSE","15"
2025-11-06 00:00:00.000,1,"Seminar",2025-11-10 00:00:00.000,"NonProject","","55720","Training","FALSE","14","59","FALSE","15"
2025-11-06 00:00:00.000,1,"Seminar",2025-11-10 00:00:00.000,"NonProject","","55662","Training","FALSE","14","53","FALSE","15"
2025-11-05 00:00:00.000,1,"특별안전보건교육 (크레인, 호이스트)",2025-11-05 00:00:00.000,"NonProject","","55537","Training","FALSE","14","69","FALSE","15"
2025-11-04 00:00:00.000,1,"하반기 안전교육",2025-11-05 00:00:00.000,"NonProject","","55512","Training","FALSE","14","43","FALSE","15"
2025-11-02 00:00:00.000,1,"She starts",2025-11-10 00:00:00.000,"NonProject","","55703","Training","FALSE","14","59","FALSE","15"
2025-11-02 00:00:00.000,1,"ERT Training - IS/NPI",2025-11-03 00:00:00.000,"NonProject","","55440","Training","FALSE","14","69","FALSE","15"
2025-10-30 00:00:00.000,1,"Team seminar",2025-10-31 00:00:00.000,"NonProject","","55316","Training","FALSE","14","53","FALSE","15"
2025-10-30 00:00:00.000,1,"Seminar",2025-10-31 00:00:00.000,"NonProject","","55318","Training","FALSE","14","46","FALSE","15"
2025-10-30 00:00:00.000,1,"Design Team seminar",2025-11-03 00:00:00.000,"NonProject","","55411","Training","FALSE","14","150","FALSE","15"
2025-10-30 00:00:00.000,1,"NPI IS Team Seminar",2025-11-03 00:00:00.000,"NonProject","","55433","Training","FALSE","14","69","FALSE","15"
2025-10-29 00:00:00.000,1,"하반기 정기 안전 보건교육",2025-10-30 00:00:00.000,"NonProject","","55196","Training","FALSE","14","150","FALSE","15"
2025-10-26 00:00:00.000,1,"She starts",2025-10-13 00:00:00.000,"NonProject","","54235","Training","FALSE","14","59","FALSE","15"
2025-10-23 00:00:00.000,1,"PCAS Engineering Seminar 2025",2025-10-24 00:00:00.000,"NonProject","","54947","Training","FALSE","14","69","FALSE","15"
2025-10-23 00:00:00.000,1,"Engineering seminar",2025-10-24 00:00:00.000,"NonProject","","54928","Training","FALSE","14","53","FALSE","15"
2025-10-23 00:00:00.000,1,"2025 PCAS Engineering Seminar for October",2025-10-27 00:00:00.000,"NonProject","","54962","Training","FALSE","14","62","FALSE","15"
2025-10-23 00:00:00.000,1,"Seminar",2025-11-17 00:00:00.000,"NonProject","","56018","Training","FALSE","14","95","FALSE","15"
2025-10-23 00:00:00.000,1,"Engineering seminar",2025-10-31 00:00:00.000,"NonProject","","55286","Training","FALSE","14","18","FALSE","15"
2025-10-21 00:00:00.000,1,"NPI Team Seminar",2025-10-13 00:00:00.000,"NonProject","","54243","Training","FALSE","14","59","FALSE","15"
2025-10-19 00:00:00.000,1,"She starts",2025-10-13 00:00:00.000,"NonProject","","54234","Training","FALSE","14","59","FALSE","15"
2025-10-16 00:00:00.000,1,"NPI Design Seminar",2025-10-13 00:00:00.000,"NonProject","","54247","Training","FALSE","14","59","FALSE","15"
2025-10-16 00:00:00.000,1,"하반기 정기안전보건교육",2025-10-20 00:00:00.000,"NonProject","","54777","Training","FALSE","14","62","FALSE","15"
2025-10-14 00:00:00.000,1,"Seminar",2025-10-15 00:00:00.000,"NonProject","","54571","Training","FALSE","14","46","FALSE","15"
2025-10-14 00:00:00.000,1,"IS seminar",2025-10-15 00:00:00.000,"NonProject","","54566","Training","FALSE","14","53","FALSE","15"
2025-10-14 00:00:00.000,1,"8D 교육 이수(Learning link)",2025-10-15 00:00:00.000,"NonProject","","54588","Training","FALSE","14","43","FALSE","15"
2025-10-14 00:00:00.000,1,"NPI IS Team Seminar",2025-10-28 00:00:00.000,"NonProject","","55079","Training","FALSE","14","150","FALSE","15"
2025-10-14 00:00:00.000,1,"NPI IS Team Seminar",2025-10-18 00:00:00.000,"NonProject","","54695","Training","FALSE","14","69","FALSE","15"
2025-10-14 00:00:00.000,1,"Introduction of Project Polaris",2025-10-18 00:00:00.000,"NonProject","","54696","Training","FALSE","14","69","FALSE","15"
2025-10-14 00:00:00.000,1,"8D Training",2025-10-15 00:00:00.000,"NonProject","","54553","Training","FALSE","14","54","FALSE","15"
2025-10-14 00:00:00.000,1,"Introduction of Project Polaris",2025-10-14 00:00:00.000,"NonProject","","54361","Training","FALSE","14","68","FALSE","15"
2025-10-14 00:00:00.000,1,"8D Training",2025-10-14 00:00:00.000,"NonProject","","54363","Training","FALSE","14","68","FALSE","15"
2025-10-14 00:00:00.000,1,"NPI Team Seminar",2025-10-13 00:00:00.000,"NonProject","","54242","Training","FALSE","14","59","FALSE","15"
2025-10-13 00:00:00.000,1,"VTTS 8D Problem Solving Basics Training",2025-10-15 00:00:00.000,"NonProject","","54473","Training","FALSE","14","62","FALSE","15"
2025-10-12 00:00:00.000,1,"#NSLF : 2025 ATEx - Panel Discussion1",2025-10-14 00:00:00.000,"NonProject","","54321","Training","FALSE","14","62","FALSE","15"
2025-10-12 00:00:00.000,1,"2025 NSLF - Panel Discussion III",2025-10-14 00:00:00.000,"NonProject","","54324","Training","FALSE","14","62","FALSE","15"
2025-10-12 00:00:00.000,1,"2025 NSLF - Panel Discussion II",2025-10-14 00:00:00.000,"NonProject","","54323","Training","FALSE","14","62","FALSE","15"
2025-10-12 00:00:00.000,1,"She starts",2025-10-13 00:00:00.000,"NonProject","","54233","Training","FALSE","14","59","FALSE","15"
2025-10-01 00:00:00.000,1,"Product Carbon Footprint Tool - Circularity",2025-10-13 00:00:00.000,"NonProject","","54282","Training","FALSE","14","49","FALSE","15"
2025-10-01 00:00:00.000,1,"New Availability Matrix Format / Reliability item sorting macron introduction",2025-10-18 00:00:00.000,"NonProject","","54715","Training","FALSE","14","69","FALSE","15"
2025-09-28 00:00:00.000,1,"She starts",2025-10-13 00:00:00.000,"NonProject","","54295","Training","FALSE","14","59","FALSE","15"
2025-09-25 00:00:00.000,1,"Carbon Footprint Training",2025-09-29 00:00:00.000,"NonProject","","53937","Training","FALSE","14","38","FALSE","15"
2025-09-25 00:00:00.000,1,"Seminar",2025-09-29 00:00:00.000,"NonProject","","54009","Training","FALSE","14","18","FALSE","15"
2025-09-25 00:00:00.000,1,"Seminar",2025-09-29 00:00:00.000,"NonProject","","54007","Training","FALSE","14","62","FALSE","15"
2025-09-23 00:00:00.000,1,"NPI IS Team Seminar",2025-10-18 00:00:00.000,"NonProject","","54735","Training","FALSE","14","69","FALSE","15"
2025-09-21 00:00:00.000,1,"She starts",2025-10-13 00:00:00.000,"NonProject","","54290","Training","FALSE","14","59","FALSE","15"
2025-09-18 00:00:00.000,1,"VT Chemical Compliance – Prohibited & Declarable Materials Curriculum",2025-09-19 00:00:00.000,"NonProject","","53683","Training","FALSE","14","62","FALSE","15"
2025-09-18 00:00:00.000,1,"NPI IS Team Seminar",2025-09-19 00:00:00.000,"NonProject","","53697","Training","FALSE","14","69","FALSE","15"
2025-09-16 00:00:00.000,1,"Korea Women's Network 3Q Session In Bundang",2025-09-18 00:00:00.000,"NonProject","","53657","Training","FALSE","14","62","FALSE","15"
2025-09-14 00:00:00.000,1,"She starts",2025-10-13 00:00:00.000,"NonProject","","54292","Training","FALSE","14","59","FALSE","15"
2025-09-11 00:00:00.000,1,"Seminar",2025-09-16 00:00:00.000,"NonProject","","53579","Training","FALSE","14","18","FALSE","15"
2025-09-11 00:00:00.000,1,"Seminar",2025-09-16 00:00:00.000,"NonProject","","53559","Training","FALSE","14","44","FALSE","15"
2025-09-07 00:00:00.000,1,"She starts",2025-10-13 00:00:00.000,"NonProject","","54288","Training","FALSE","14","59","FALSE","15"
2025-09-04 00:00:00.000,1,"3DX leader role 교육 및 신청",2025-09-08 00:00:00.000,"NonProject","","52937","Training","FALSE","14","44","FALSE","15"
2025-09-03 00:00:00.000,1,"Mechanical engineer team seminar",2025-09-04 00:00:00.000,"NonProject","","52893","Training","FALSE","14","150","FALSE","15"
2025-09-03 00:00:00.000,1,"Seminar",2025-09-04 00:00:00.000,"NonProject","","52887","Training","FALSE","14","46","FALSE","15"
2025-09-03 00:00:00.000,1,"Team seminar",2025-09-04 00:00:00.000,"NonProject","","52882","Training","FALSE","14","53","FALSE","15"
